image_path,sentiment
MVSA_Single/data/730.jpg,negative
MVSA_Single/data/731.jpg,negative
MVSA_Single/data/732.jpg,negative
MVSA_Single/data/733.jpg,positive
MVSA_Single/data/734.jpg,positive
MVSA_Single/data/735.jpg,positive
MVSA_Single/data/736.jpg,positive
MVSA_Single/data/737.jpg,positive
MVSA_Single/data/738.jpg,positive
MVSA_Single/data/739.jpg,positive
MVSA_Single/data/740.jpg,positive
MVSA_Single/data/741.jpg,positive
MVSA_Single/data/742.jpg,positive
MVSA_Single/data/743.jpg,positive
MVSA_Single/data/744.jpg,negative
MVSA_Single/data/745.jpg,positive
MVSA_Single/data/746.jpg,neutral
MVSA_Single/data/747.jpg,positive
MVSA_Single/data/748.jpg,positive
MVSA_Single/data/749.jpg,negative
MVSA_Single/data/750.jpg,negative
MVSA_Single/data/751.jpg,positive
MVSA_Single/data/752.jpg,neutral
MVSA_Single/data/753.jpg,neutral
MVSA_Single/data/754.jpg,positive
MVSA_Single/data/755.jpg,neutral
MVSA_Single/data/756.jpg,positive
MVSA_Single/data/757.jpg,positive
MVSA_Single/data/758.jpg,positive
MVSA_Single/data/759.jpg,positive
MVSA_Single/data/760.jpg,neutral
MVSA_Single/data/761.jpg,neutral
MVSA_Single/data/762.jpg,positive
MVSA_Single/data/763.jpg,positive
MVSA_Single/data/764.jpg,positive
MVSA_Single/data/765.jpg,positive
MVSA_Single/data/766.jpg,positive
MVSA_Single/data/767.jpg,positive
MVSA_Single/data/768.jpg,negative
MVSA_Single/data/769.jpg,positive
MVSA_Single/data/770.jpg,positive
MVSA_Single/data/771.jpg,positive
MVSA_Single/data/772.jpg,positive
MVSA_Single/data/773.jpg,positive
MVSA_Single/data/774.jpg,positive
MVSA_Single/data/775.jpg,positive
MVSA_Single/data/776.jpg,positive
MVSA_Single/data/777.jpg,positive
MVSA_Single/data/778.jpg,negative
MVSA_Single/data/779.jpg,neutral
MVSA_Single/data/780.jpg,neutral
MVSA_Single/data/781.jpg,positive
MVSA_Single/data/782.jpg,negative
MVSA_Single/data/783.jpg,negative
MVSA_Single/data/784.jpg,neutral
MVSA_Single/data/785.jpg,positive
MVSA_Single/data/786.jpg,negative
MVSA_Single/data/787.jpg,neutral
MVSA_Single/data/788.jpg,neutral
MVSA_Single/data/789.jpg,positive
MVSA_Single/data/790.jpg,positive
MVSA_Single/data/791.jpg,positive
MVSA_Single/data/792.jpg,positive
MVSA_Single/data/793.jpg,neutral
MVSA_Single/data/794.jpg,neutral
MVSA_Single/data/795.jpg,neutral
MVSA_Single/data/796.jpg,positive
MVSA_Single/data/797.jpg,positive
MVSA_Single/data/798.jpg,positive
MVSA_Single/data/799.jpg,positive
MVSA_Single/data/800.jpg,positive
MVSA_Single/data/801.jpg,positive
MVSA_Single/data/802.jpg,negative
MVSA_Single/data/803.jpg,positive
MVSA_Single/data/804.jpg,positive
MVSA_Single/data/805.jpg,negative
MVSA_Single/data/806.jpg,positive
MVSA_Single/data/807.jpg,neutral
MVSA_Single/data/808.jpg,negative
MVSA_Single/data/809.jpg,neutral
MVSA_Single/data/810.jpg,neutral
MVSA_Single/data/811.jpg,positive
MVSA_Single/data/812.jpg,positive
MVSA_Single/data/813.jpg,positive
MVSA_Single/data/814.jpg,positive
MVSA_Single/data/815.jpg,positive
MVSA_Single/data/816.jpg,positive
MVSA_Single/data/817.jpg,positive
MVSA_Single/data/818.jpg,negative
MVSA_Single/data/819.jpg,negative
MVSA_Single/data/820.jpg,positive
MVSA_Single/data/821.jpg,positive
MVSA_Single/data/822.jpg,positive
MVSA_Single/data/823.jpg,positive
MVSA_Single/data/824.jpg,positive
MVSA_Single/data/825.jpg,neutral
MVSA_Single/data/826.jpg,negative
MVSA_Single/data/827.jpg,positive
MVSA_Single/data/828.jpg,neutral
MVSA_Single/data/829.jpg,positive
MVSA_Single/data/830.jpg,negative
MVSA_Single/data/831.jpg,positive
MVSA_Single/data/832.jpg,negative
MVSA_Single/data/833.jpg,neutral
MVSA_Single/data/834.jpg,positive
MVSA_Single/data/835.jpg,positive
MVSA_Single/data/836.jpg,negative
MVSA_Single/data/837.jpg,negative
MVSA_Single/data/838.jpg,negative
MVSA_Single/data/839.jpg,neutral
MVSA_Single/data/840.jpg,positive
MVSA_Single/data/841.jpg,negative
MVSA_Single/data/842.jpg,neutral
MVSA_Single/data/843.jpg,positive
MVSA_Single/data/844.jpg,positive
MVSA_Single/data/845.jpg,positive
MVSA_Single/data/846.jpg,positive
MVSA_Single/data/847.jpg,neutral
MVSA_Single/data/848.jpg,neutral
MVSA_Single/data/849.jpg,positive
MVSA_Single/data/850.jpg,positive
MVSA_Single/data/851.jpg,positive
MVSA_Single/data/852.jpg,positive
MVSA_Single/data/853.jpg,positive
MVSA_Single/data/854.jpg,neutral
MVSA_Single/data/855.jpg,positive
MVSA_Single/data/856.jpg,negative
MVSA_Single/data/857.jpg,neutral
MVSA_Single/data/858.jpg,positive
MVSA_Single/data/859.jpg,positive
MVSA_Single/data/860.jpg,positive
MVSA_Single/data/861.jpg,negative
MVSA_Single/data/862.jpg,positive
MVSA_Single/data/863.jpg,neutral
MVSA_Single/data/864.jpg,positive
MVSA_Single/data/865.jpg,neutral
MVSA_Single/data/866.jpg,negative
MVSA_Single/data/867.jpg,negative
MVSA_Single/data/868.jpg,neutral
MVSA_Single/data/869.jpg,negative
MVSA_Single/data/870.jpg,neutral
MVSA_Single/data/871.jpg,negative
MVSA_Single/data/872.jpg,positive
MVSA_Single/data/873.jpg,positive
MVSA_Single/data/874.jpg,negative
MVSA_Single/data/875.jpg,negative
MVSA_Single/data/876.jpg,positive
MVSA_Single/data/877.jpg,negative
MVSA_Single/data/878.jpg,positive
MVSA_Single/data/879.jpg,positive
MVSA_Single/data/880.jpg,neutral
MVSA_Single/data/881.jpg,negative
MVSA_Single/data/882.jpg,negative
MVSA_Single/data/883.jpg,negative
MVSA_Single/data/884.jpg,negative
MVSA_Single/data/885.jpg,positive
MVSA_Single/data/886.jpg,negative
MVSA_Single/data/887.jpg,neutral
MVSA_Single/data/888.jpg,positive
MVSA_Single/data/889.jpg,positive
MVSA_Single/data/890.jpg,positive
MVSA_Single/data/891.jpg,positive
MVSA_Single/data/892.jpg,positive
MVSA_Single/data/893.jpg,positive
MVSA_Single/data/894.jpg,positive
MVSA_Single/data/895.jpg,positive
MVSA_Single/data/896.jpg,positive
MVSA_Single/data/897.jpg,positive
MVSA_Single/data/898.jpg,neutral
MVSA_Single/data/899.jpg,negative
MVSA_Single/data/900.jpg,positive
MVSA_Single/data/901.jpg,negative
MVSA_Single/data/902.jpg,positive
MVSA_Single/data/903.jpg,positive
MVSA_Single/data/904.jpg,positive
MVSA_Single/data/905.jpg,neutral
MVSA_Single/data/906.jpg,negative
MVSA_Single/data/907.jpg,positive
MVSA_Single/data/908.jpg,negative
MVSA_Single/data/909.jpg,negative
MVSA_Single/data/910.jpg,negative
MVSA_Single/data/911.jpg,neutral
MVSA_Single/data/912.jpg,positive
MVSA_Single/data/913.jpg,neutral
MVSA_Single/data/914.jpg,positive
MVSA_Single/data/915.jpg,positive
MVSA_Single/data/916.jpg,neutral
MVSA_Single/data/917.jpg,positive
MVSA_Single/data/918.jpg,positive
MVSA_Single/data/919.jpg,negative
MVSA_Single/data/920.jpg,negative
MVSA_Single/data/921.jpg,negative
MVSA_Single/data/922.jpg,negative
MVSA_Single/data/923.jpg,negative
MVSA_Single/data/924.jpg,positive
MVSA_Single/data/925.jpg,neutral
MVSA_Single/data/926.jpg,positive
MVSA_Single/data/927.jpg,neutral
MVSA_Single/data/928.jpg,negative
MVSA_Single/data/929.jpg,negative
MVSA_Single/data/930.jpg,neutral
MVSA_Single/data/931.jpg,negative
MVSA_Single/data/932.jpg,positive
MVSA_Single/data/933.jpg,positive
MVSA_Single/data/934.jpg,negative
MVSA_Single/data/935.jpg,negative
MVSA_Single/data/936.jpg,neutral
MVSA_Single/data/937.jpg,negative
MVSA_Single/data/938.jpg,neutral
MVSA_Single/data/939.jpg,positive
MVSA_Single/data/940.jpg,positive
MVSA_Single/data/941.jpg,positive
MVSA_Single/data/942.jpg,positive
MVSA_Single/data/943.jpg,negative
MVSA_Single/data/944.jpg,negative
MVSA_Single/data/945.jpg,neutral
MVSA_Single/data/946.jpg,positive
MVSA_Single/data/947.jpg,negative
MVSA_Single/data/948.jpg,positive
MVSA_Single/data/949.jpg,positive
MVSA_Single/data/950.jpg,positive
MVSA_Single/data/951.jpg,negative
MVSA_Single/data/952.jpg,positive
MVSA_Single/data/953.jpg,positive
MVSA_Single/data/954.jpg,neutral
MVSA_Single/data/955.jpg,negative
MVSA_Single/data/956.jpg,positive
MVSA_Single/data/957.jpg,negative
MVSA_Single/data/958.jpg,neutral
MVSA_Single/data/959.jpg,negative
MVSA_Single/data/960.jpg,negative
MVSA_Single/data/961.jpg,positive
MVSA_Single/data/962.jpg,neutral
MVSA_Single/data/963.jpg,positive
MVSA_Single/data/964.jpg,neutral
MVSA_Single/data/965.jpg,negative
MVSA_Single/data/966.jpg,positive
MVSA_Single/data/967.jpg,negative
MVSA_Single/data/968.jpg,positive
MVSA_Single/data/969.jpg,neutral
MVSA_Single/data/970.jpg,positive
MVSA_Single/data/971.jpg,positive
MVSA_Single/data/972.jpg,negative
MVSA_Single/data/973.jpg,positive
MVSA_Single/data/974.jpg,positive
MVSA_Single/data/975.jpg,positive
MVSA_Single/data/976.jpg,positive
MVSA_Single/data/977.jpg,positive
MVSA_Single/data/978.jpg,positive
MVSA_Single/data/979.jpg,positive
MVSA_Single/data/980.jpg,positive
MVSA_Single/data/981.jpg,positive
MVSA_Single/data/982.jpg,positive
MVSA_Single/data/983.jpg,positive
MVSA_Single/data/984.jpg,neutral
MVSA_Single/data/985.jpg,neutral
MVSA_Single/data/986.jpg,positive
MVSA_Single/data/987.jpg,positive
MVSA_Single/data/988.jpg,positive
MVSA_Single/data/989.jpg,positive
MVSA_Single/data/990.jpg,positive
MVSA_Single/data/991.jpg,neutral
MVSA_Single/data/992.jpg,negative
MVSA_Single/data/993.jpg,neutral
MVSA_Single/data/994.jpg,neutral
MVSA_Single/data/995.jpg,neutral
MVSA_Single/data/996.jpg,positive
MVSA_Single/data/997.jpg,positive
MVSA_Single/data/998.jpg,positive
MVSA_Single/data/999.jpg,neutral
MVSA_Single/data/1000.jpg,positive
MVSA_Single/data/1001.jpg,positive
MVSA_Single/data/1002.jpg,positive
MVSA_Single/data/1003.jpg,positive
MVSA_Single/data/1004.jpg,positive
MVSA_Single/data/1005.jpg,negative
MVSA_Single/data/1006.jpg,positive
MVSA_Single/data/1007.jpg,positive
MVSA_Single/data/1008.jpg,positive
MVSA_Single/data/1009.jpg,positive
MVSA_Single/data/1010.jpg,neutral
MVSA_Single/data/1011.jpg,positive
MVSA_Single/data/1012.jpg,neutral
MVSA_Single/data/1013.jpg,positive
MVSA_Single/data/1014.jpg,negative
MVSA_Single/data/1015.jpg,positive
MVSA_Single/data/1016.jpg,neutral
MVSA_Single/data/1017.jpg,positive
MVSA_Single/data/1018.jpg,positive
MVSA_Single/data/1019.jpg,positive
MVSA_Single/data/1020.jpg,positive
MVSA_Single/data/1021.jpg,positive
MVSA_Single/data/1022.jpg,negative
MVSA_Single/data/1023.jpg,positive
MVSA_Single/data/1024.jpg,neutral
MVSA_Single/data/1025.jpg,positive
MVSA_Single/data/1026.jpg,neutral
MVSA_Single/data/1027.jpg,negative
MVSA_Single/data/1028.jpg,neutral
MVSA_Single/data/1029.jpg,positive
MVSA_Single/data/1030.jpg,positive
MVSA_Single/data/1031.jpg,positive
MVSA_Single/data/1032.jpg,positive
MVSA_Single/data/1033.jpg,positive
MVSA_Single/data/1034.jpg,positive
MVSA_Single/data/1035.jpg,positive
MVSA_Single/data/1036.jpg,positive
MVSA_Single/data/1037.jpg,positive
MVSA_Single/data/1038.jpg,neutral
MVSA_Single/data/1039.jpg,positive
MVSA_Single/data/1040.jpg,positive
MVSA_Single/data/1041.jpg,positive
MVSA_Single/data/1042.jpg,neutral
MVSA_Single/data/1043.jpg,positive
MVSA_Single/data/1044.jpg,neutral
MVSA_Single/data/1045.jpg,neutral
MVSA_Single/data/1046.jpg,negative
MVSA_Single/data/1047.jpg,positive
MVSA_Single/data/1048.jpg,positive
MVSA_Single/data/1049.jpg,positive
MVSA_Single/data/1050.jpg,positive
MVSA_Single/data/1051.jpg,neutral
MVSA_Single/data/1052.jpg,negative
MVSA_Single/data/1053.jpg,neutral
MVSA_Single/data/1054.jpg,positive
MVSA_Single/data/1055.jpg,positive
MVSA_Single/data/1056.jpg,negative
MVSA_Single/data/1057.jpg,positive
MVSA_Single/data/1058.jpg,neutral
MVSA_Single/data/1059.jpg,negative
MVSA_Single/data/1060.jpg,negative
MVSA_Single/data/1061.jpg,negative
MVSA_Single/data/1062.jpg,positive
MVSA_Single/data/1063.jpg,positive
MVSA_Single/data/1064.jpg,positive
MVSA_Single/data/1065.jpg,positive
MVSA_Single/data/1066.jpg,neutral
MVSA_Single/data/1067.jpg,positive
MVSA_Single/data/1068.jpg,neutral
MVSA_Single/data/1069.jpg,negative
MVSA_Single/data/1070.jpg,positive
MVSA_Single/data/1071.jpg,neutral
MVSA_Single/data/1072.jpg,positive
MVSA_Single/data/1073.jpg,neutral
MVSA_Single/data/1074.jpg,positive
MVSA_Single/data/1075.jpg,positive
MVSA_Single/data/1076.jpg,positive
MVSA_Single/data/1077.jpg,positive
MVSA_Single/data/1078.jpg,negative
MVSA_Single/data/1079.jpg,positive
MVSA_Single/data/1080.jpg,positive
MVSA_Single/data/1081.jpg,positive
MVSA_Single/data/1082.jpg,positive
MVSA_Single/data/1083.jpg,positive
MVSA_Single/data/1084.jpg,positive
MVSA_Single/data/1085.jpg,positive
MVSA_Single/data/1086.jpg,positive
MVSA_Single/data/1087.jpg,negative
MVSA_Single/data/1088.jpg,positive
MVSA_Single/data/1089.jpg,neutral
MVSA_Single/data/1090.jpg,negative
MVSA_Single/data/1091.jpg,positive
MVSA_Single/data/1092.jpg,positive
MVSA_Single/data/1093.jpg,positive
MVSA_Single/data/1094.jpg,positive
MVSA_Single/data/1095.jpg,positive
MVSA_Single/data/1096.jpg,positive
MVSA_Single/data/1097.jpg,positive
MVSA_Single/data/1098.jpg,neutral
MVSA_Single/data/1099.jpg,positive
MVSA_Single/data/1100.jpg,positive
MVSA_Single/data/1101.jpg,positive
MVSA_Single/data/1102.jpg,negative
MVSA_Single/data/1103.jpg,positive
MVSA_Single/data/1104.jpg,neutral
MVSA_Single/data/1105.jpg,positive
MVSA_Single/data/1106.jpg,neutral
MVSA_Single/data/1107.jpg,positive
MVSA_Single/data/1108.jpg,positive
MVSA_Single/data/1109.jpg,positive
MVSA_Single/data/1110.jpg,positive
MVSA_Single/data/1111.jpg,positive
MVSA_Single/data/1112.jpg,positive
MVSA_Single/data/1113.jpg,positive
MVSA_Single/data/1114.jpg,positive
MVSA_Single/data/1115.jpg,negative
MVSA_Single/data/1116.jpg,positive
MVSA_Single/data/1117.jpg,neutral
MVSA_Single/data/1118.jpg,positive
MVSA_Single/data/1119.jpg,positive
MVSA_Single/data/1120.jpg,positive
MVSA_Single/data/1121.jpg,positive
MVSA_Single/data/1122.jpg,negative
MVSA_Single/data/1123.jpg,negative
MVSA_Single/data/1124.jpg,negative
MVSA_Single/data/1125.jpg,neutral
MVSA_Single/data/1126.jpg,positive
MVSA_Single/data/1127.jpg,positive
MVSA_Single/data/1128.jpg,positive
MVSA_Single/data/1129.jpg,negative
MVSA_Single/data/1130.jpg,positive
MVSA_Single/data/1131.jpg,positive
MVSA_Single/data/1132.jpg,neutral
MVSA_Single/data/1133.jpg,positive
MVSA_Single/data/1134.jpg,positive
MVSA_Single/data/1135.jpg,positive
MVSA_Single/data/1136.jpg,positive
MVSA_Single/data/1137.jpg,neutral
MVSA_Single/data/1138.jpg,neutral
MVSA_Single/data/1139.jpg,negative
MVSA_Single/data/1140.jpg,positive
MVSA_Single/data/1141.jpg,positive
MVSA_Single/data/1142.jpg,negative
MVSA_Single/data/1143.jpg,positive
MVSA_Single/data/1144.jpg,neutral
MVSA_Single/data/1145.jpg,positive
MVSA_Single/data/1146.jpg,positive
MVSA_Single/data/1147.jpg,negative
MVSA_Single/data/1148.jpg,positive
MVSA_Single/data/1149.jpg,positive
MVSA_Single/data/1150.jpg,positive
MVSA_Single/data/1151.jpg,positive
MVSA_Single/data/1152.jpg,positive
MVSA_Single/data/1153.jpg,neutral
MVSA_Single/data/1154.jpg,positive
MVSA_Single/data/1155.jpg,positive
MVSA_Single/data/1156.jpg,negative
MVSA_Single/data/1157.jpg,negative
MVSA_Single/data/1158.jpg,negative
MVSA_Single/data/1159.jpg,neutral
MVSA_Single/data/1160.jpg,positive
MVSA_Single/data/1161.jpg,neutral
MVSA_Single/data/1162.jpg,neutral
MVSA_Single/data/1163.jpg,positive
MVSA_Single/data/1164.jpg,positive
MVSA_Single/data/1165.jpg,neutral
MVSA_Single/data/1166.jpg,positive
MVSA_Single/data/1167.jpg,positive
MVSA_Single/data/1168.jpg,neutral
MVSA_Single/data/1169.jpg,positive
MVSA_Single/data/1170.jpg,positive
MVSA_Single/data/1171.jpg,positive
MVSA_Single/data/1172.jpg,positive
MVSA_Single/data/1173.jpg,positive
MVSA_Single/data/1174.jpg,negative
MVSA_Single/data/1175.jpg,positive
MVSA_Single/data/1176.jpg,positive
MVSA_Single/data/1177.jpg,positive
MVSA_Single/data/1178.jpg,positive
MVSA_Single/data/1179.jpg,neutral
MVSA_Single/data/1180.jpg,neutral
MVSA_Single/data/1181.jpg,positive
MVSA_Single/data/1182.jpg,positive
MVSA_Single/data/1183.jpg,negative
MVSA_Single/data/1184.jpg,positive
MVSA_Single/data/1185.jpg,positive
MVSA_Single/data/1186.jpg,positive
MVSA_Single/data/1187.jpg,positive
MVSA_Single/data/1188.jpg,neutral
MVSA_Single/data/1189.jpg,positive
MVSA_Single/data/1190.jpg,positive
MVSA_Single/data/1191.jpg,positive
MVSA_Single/data/1192.jpg,positive
MVSA_Single/data/1193.jpg,neutral
MVSA_Single/data/1194.jpg,positive
MVSA_Single/data/1195.jpg,positive
MVSA_Single/data/1196.jpg,neutral
MVSA_Single/data/1197.jpg,positive
MVSA_Single/data/1198.jpg,positive
MVSA_Single/data/1199.jpg,positive
MVSA_Single/data/1200.jpg,positive
MVSA_Single/data/1201.jpg,positive
MVSA_Single/data/1202.jpg,negative
MVSA_Single/data/1203.jpg,positive
MVSA_Single/data/1204.jpg,neutral
MVSA_Single/data/1205.jpg,positive
MVSA_Single/data/1206.jpg,positive
MVSA_Single/data/1207.jpg,positive
MVSA_Single/data/1208.jpg,neutral
MVSA_Single/data/1209.jpg,positive
MVSA_Single/data/1210.jpg,positive
MVSA_Single/data/1211.jpg,positive
MVSA_Single/data/1212.jpg,positive
MVSA_Single/data/1213.jpg,positive
MVSA_Single/data/1214.jpg,positive
MVSA_Single/data/1215.jpg,positive
MVSA_Single/data/1216.jpg,positive
MVSA_Single/data/1217.jpg,positive
MVSA_Single/data/1218.jpg,negative
MVSA_Single/data/1219.jpg,neutral
MVSA_Single/data/1220.jpg,neutral
MVSA_Single/data/1221.jpg,positive
MVSA_Single/data/1222.jpg,positive
MVSA_Single/data/1223.jpg,positive
MVSA_Single/data/1224.jpg,positive
MVSA_Single/data/1225.jpg,positive
MVSA_Single/data/1226.jpg,positive
MVSA_Single/data/1227.jpg,positive
MVSA_Single/data/1228.jpg,negative
MVSA_Single/data/1229.jpg,positive
MVSA_Single/data/1230.jpg,positive
MVSA_Single/data/1231.jpg,positive
MVSA_Single/data/1232.jpg,positive
MVSA_Single/data/1233.jpg,positive
MVSA_Single/data/1234.jpg,neutral
MVSA_Single/data/1235.jpg,positive
MVSA_Single/data/1236.jpg,positive
MVSA_Single/data/1237.jpg,positive
MVSA_Single/data/1238.jpg,neutral
MVSA_Single/data/1239.jpg,positive
MVSA_Single/data/1240.jpg,positive
MVSA_Single/data/1241.jpg,positive
MVSA_Single/data/1242.jpg,neutral
MVSA_Single/data/1243.jpg,neutral
MVSA_Single/data/1244.jpg,positive
MVSA_Single/data/1245.jpg,positive
MVSA_Single/data/1246.jpg,negative
MVSA_Single/data/1247.jpg,negative
MVSA_Single/data/1248.jpg,positive
MVSA_Single/data/1249.jpg,positive
MVSA_Single/data/1250.jpg,negative
MVSA_Single/data/1251.jpg,neutral
MVSA_Single/data/1252.jpg,negative
MVSA_Single/data/1253.jpg,positive
MVSA_Single/data/1254.jpg,negative
MVSA_Single/data/1255.jpg,positive
MVSA_Single/data/1256.jpg,positive
MVSA_Single/data/1257.jpg,negative
MVSA_Single/data/1258.jpg,positive
MVSA_Single/data/1259.jpg,neutral
MVSA_Single/data/1260.jpg,positive
MVSA_Single/data/1261.jpg,neutral
MVSA_Single/data/1262.jpg,positive
MVSA_Single/data/1263.jpg,negative
MVSA_Single/data/1264.jpg,negative
MVSA_Single/data/1265.jpg,negative
MVSA_Single/data/1266.jpg,negative
MVSA_Single/data/1267.jpg,positive
MVSA_Single/data/1268.jpg,negative
MVSA_Single/data/1269.jpg,negative
MVSA_Single/data/1270.jpg,positive
MVSA_Single/data/1271.jpg,neutral
MVSA_Single/data/1272.jpg,positive
MVSA_Single/data/1273.jpg,positive
MVSA_Single/data/1274.jpg,positive
MVSA_Single/data/1275.jpg,positive
MVSA_Single/data/1276.jpg,positive
MVSA_Single/data/1277.jpg,positive
MVSA_Single/data/1278.jpg,neutral
MVSA_Single/data/1279.jpg,neutral
MVSA_Single/data/1280.jpg,positive
MVSA_Single/data/1281.jpg,negative
MVSA_Single/data/1282.jpg,neutral
MVSA_Single/data/1283.jpg,positive
MVSA_Single/data/1284.jpg,neutral
MVSA_Single/data/1285.jpg,positive
MVSA_Single/data/1286.jpg,negative
MVSA_Single/data/1287.jpg,positive
MVSA_Single/data/1288.jpg,negative
MVSA_Single/data/1289.jpg,positive
MVSA_Single/data/1290.jpg,neutral
MVSA_Single/data/1291.jpg,positive
MVSA_Single/data/1292.jpg,positive
MVSA_Single/data/1293.jpg,negative
MVSA_Single/data/1294.jpg,negative
MVSA_Single/data/1295.jpg,positive
MVSA_Single/data/1296.jpg,negative
MVSA_Single/data/1297.jpg,positive
MVSA_Single/data/1298.jpg,positive
MVSA_Single/data/1299.jpg,positive
MVSA_Single/data/1300.jpg,positive
MVSA_Single/data/1301.jpg,positive
MVSA_Single/data/1302.jpg,negative
MVSA_Single/data/1303.jpg,positive
MVSA_Single/data/1304.jpg,positive
MVSA_Single/data/1305.jpg,negative
MVSA_Single/data/1306.jpg,neutral
MVSA_Single/data/1307.jpg,negative
MVSA_Single/data/1308.jpg,neutral
MVSA_Single/data/1309.jpg,negative
MVSA_Single/data/1310.jpg,neutral
MVSA_Single/data/1311.jpg,positive
MVSA_Single/data/1312.jpg,positive
MVSA_Single/data/1313.jpg,positive
MVSA_Single/data/1314.jpg,neutral
MVSA_Single/data/1315.jpg,positive
MVSA_Single/data/1316.jpg,positive
MVSA_Single/data/1317.jpg,positive
MVSA_Single/data/1318.jpg,positive
MVSA_Single/data/1319.jpg,negative
MVSA_Single/data/1320.jpg,positive
MVSA_Single/data/1321.jpg,positive
MVSA_Single/data/1322.jpg,neutral
MVSA_Single/data/1323.jpg,positive
MVSA_Single/data/1324.jpg,positive
MVSA_Single/data/1325.jpg,positive
MVSA_Single/data/1326.jpg,positive
MVSA_Single/data/1327.jpg,negative
MVSA_Single/data/1328.jpg,positive
MVSA_Single/data/1329.jpg,positive
MVSA_Single/data/1330.jpg,positive
MVSA_Single/data/1331.jpg,negative
MVSA_Single/data/1332.jpg,negative
MVSA_Single/data/1333.jpg,neutral
MVSA_Single/data/1334.jpg,positive
MVSA_Single/data/1335.jpg,positive
MVSA_Single/data/1336.jpg,negative
MVSA_Single/data/1337.jpg,positive
MVSA_Single/data/1338.jpg,positive
MVSA_Single/data/1339.jpg,positive
MVSA_Single/data/1340.jpg,negative
MVSA_Single/data/1341.jpg,positive
MVSA_Single/data/1342.jpg,positive
MVSA_Single/data/1343.jpg,positive
MVSA_Single/data/1344.jpg,negative
MVSA_Single/data/1345.jpg,positive
MVSA_Single/data/1346.jpg,positive
MVSA_Single/data/1347.jpg,negative
MVSA_Single/data/1348.jpg,positive
MVSA_Single/data/1349.jpg,neutral
MVSA_Single/data/1350.jpg,positive
MVSA_Single/data/1351.jpg,positive
MVSA_Single/data/1352.jpg,positive
MVSA_Single/data/1353.jpg,positive
MVSA_Single/data/1354.jpg,positive
MVSA_Single/data/1355.jpg,positive
MVSA_Single/data/1356.jpg,negative
MVSA_Single/data/1357.jpg,positive
MVSA_Single/data/1358.jpg,positive
MVSA_Single/data/1359.jpg,negative
MVSA_Single/data/1360.jpg,positive
MVSA_Single/data/1361.jpg,positive
MVSA_Single/data/1362.jpg,negative
MVSA_Single/data/1363.jpg,negative
MVSA_Single/data/1364.jpg,positive
MVSA_Single/data/1365.jpg,negative
MVSA_Single/data/1366.jpg,positive
MVSA_Single/data/1367.jpg,negative
MVSA_Single/data/1368.jpg,positive
MVSA_Single/data/1369.jpg,positive
MVSA_Single/data/1370.jpg,positive
MVSA_Single/data/1371.jpg,positive
MVSA_Single/data/1372.jpg,negative
MVSA_Single/data/1373.jpg,negative
MVSA_Single/data/1374.jpg,positive
MVSA_Single/data/1375.jpg,negative
MVSA_Single/data/1376.jpg,positive
MVSA_Single/data/1377.jpg,positive
MVSA_Single/data/1378.jpg,negative
MVSA_Single/data/1379.jpg,negative
MVSA_Single/data/1380.jpg,negative
MVSA_Single/data/1381.jpg,negative
MVSA_Single/data/1382.jpg,positive
MVSA_Single/data/1383.jpg,negative
MVSA_Single/data/1384.jpg,positive
MVSA_Single/data/1385.jpg,positive
MVSA_Single/data/1386.jpg,negative
MVSA_Single/data/1387.jpg,positive
MVSA_Single/data/1388.jpg,neutral
MVSA_Single/data/1389.jpg,negative
MVSA_Single/data/1390.jpg,neutral
MVSA_Single/data/1391.jpg,positive
MVSA_Single/data/1392.jpg,positive
MVSA_Single/data/1393.jpg,negative
MVSA_Single/data/1394.jpg,neutral
MVSA_Single/data/1395.jpg,positive
MVSA_Single/data/1396.jpg,negative
MVSA_Single/data/1397.jpg,neutral
MVSA_Single/data/1398.jpg,positive
MVSA_Single/data/1399.jpg,negative
MVSA_Single/data/1400.jpg,neutral
MVSA_Single/data/1401.jpg,positive
MVSA_Single/data/1402.jpg,negative
MVSA_Single/data/1403.jpg,negative
MVSA_Single/data/1404.jpg,negative
MVSA_Single/data/1405.jpg,positive
MVSA_Single/data/1406.jpg,positive
MVSA_Single/data/1407.jpg,positive
MVSA_Single/data/1408.jpg,positive
MVSA_Single/data/1409.jpg,positive
MVSA_Single/data/1410.jpg,negative
MVSA_Single/data/1411.jpg,positive
MVSA_Single/data/1412.jpg,positive
MVSA_Single/data/1413.jpg,negative
MVSA_Single/data/1414.jpg,positive
MVSA_Single/data/1415.jpg,neutral
MVSA_Single/data/1416.jpg,positive
MVSA_Single/data/1417.jpg,negative
MVSA_Single/data/1418.jpg,neutral
MVSA_Single/data/1419.jpg,neutral
MVSA_Single/data/1420.jpg,positive
MVSA_Single/data/1421.jpg,positive
MVSA_Single/data/1422.jpg,positive
MVSA_Single/data/1423.jpg,positive
MVSA_Single/data/1424.jpg,positive
MVSA_Single/data/1425.jpg,positive
MVSA_Single/data/1426.jpg,positive
MVSA_Single/data/1427.jpg,positive
MVSA_Single/data/1428.jpg,positive
MVSA_Single/data/1429.jpg,positive
MVSA_Single/data/1430.jpg,positive
MVSA_Single/data/1431.jpg,positive
MVSA_Single/data/1432.jpg,positive
MVSA_Single/data/1433.jpg,positive
MVSA_Single/data/1434.jpg,positive
MVSA_Single/data/1435.jpg,neutral
